date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:31:20	126641/126641	---MCZ	200	added ('OK')	application/pdf	etag:%2262ae722-1eeb1-53b2df1720df0%22	http://www.msit.in/ckeditor_assets/attachments/206/cse_m_classwise_tt_aug-dec_2016_cse_m_wef_29aug.pdf	C:/Downloads/MSIT/MSIT/www.msit.in/ckeditor_assets/attachments/206/cse_m_classwise_tt_aug-dec_2016_cse_m_wef_29aug.pdf	(from http://www.msit.in/pages/13)
17:31:20	87471/87471	---MCZ	200	added ('OK')	application/pdf	etag:%2226138dc1-155af-53a2c52441353%22	http://www.msit.in/ckeditor_assets/attachments/197/ece_time_table_website-1.pdf	C:/Downloads/MSIT/MSIT/www.msit.in/ckeditor_assets/attachments/197/ece_time_table_website-1.pdf	(from http://www.msit.in/pages/13)
17:31:23	16223/16223	---M-Z	200	added ('OK')	application/pdf	etag:%2220108c2c-3f5f-53a6fbe7c3e5b%22	http://www.msit.in/ckeditor_assets/attachments/205/cse_e_tt_aug_2016.pdf	C:/Downloads/MSIT/MSIT/www.msit.in/ckeditor_assets/attachments/205/cse_e_tt_aug_2016.pdf	(from http://www.msit.in/pages/13)
17:31:24	169104/169104	---MCZ	200	added ('OK')	application/pdf	etag:%222e00a017-29490-5394a6c157d18%22	http://www.msit.in/ckeditor_assets/attachments/171/app_sci_class_wise_time_table_aug_dec_2016_1.pdf	C:/Downloads/MSIT/MSIT/www.msit.in/ckeditor_assets/attachments/171/app_sci_class_wise_time_table_aug_dec_2016_1.pdf	(from http://www.msit.in/pages/13)
17:31:29	58366/58366	---MCZ	200	added ('OK')	application/pdf	etag:%2230174f5-e3fe-5395196dfb16e%22	http://www.msit.in/ckeditor_assets/attachments/176/applied_e_tt_aug16.pdf	C:/Downloads/MSIT/MSIT/www.msit.in/ckeditor_assets/attachments/176/applied_e_tt_aug16.pdf	(from http://www.msit.in/pages/13)
17:31:32	128599/128599	---MCZ	200	added ('OK')	application/pdf	etag:%2220bfdc5-1f657-53963abbbb6e5%22	http://www.msit.in/ckeditor_assets/attachments/179/eee_class_time_table_aug_dec2016.pdf	C:/Downloads/MSIT/MSIT/www.msit.in/ckeditor_assets/attachments/179/eee_class_time_table_aug_dec2016.pdf	(from http://www.msit.in/pages/13)
17:31:32	59713/59713	---MCZ	200	added ('OK')	application/pdf	etag:%22220a10f7-e941-539516e87f488%22	http://www.msit.in/ckeditor_assets/attachments/175/it_e_tt_aug16.pdf	C:/Downloads/MSIT/MSIT/www.msit.in/ckeditor_assets/attachments/175/it_e_tt_aug16.pdf	(from http://www.msit.in/pages/13)
17:31:33	56103/56103	---MCZ	200	added ('OK')	application/pdf	etag:%224004722-db27-53951a7640fe1%22	http://www.msit.in/ckeditor_assets/attachments/177/ece_e_tt_aug_2016.pdf	C:/Downloads/MSIT/MSIT/www.msit.in/ckeditor_assets/attachments/177/ece_e_tt_aug_2016.pdf	(from http://www.msit.in/pages/13)
17:31:34	50589/50589	---MCZ	200	added ('OK')	application/pdf	etag:%222b0809d3-c59d-53eb797914f92%22	http://www.msit.in/ckeditor_assets/attachments/225/as_attendance_sept.pdf	C:/Downloads/MSIT/MSIT/www.msit.in/ckeditor_assets/attachments/225/as_attendance_sept.pdf	(from http://www.msit.in/pages/12)
17:31:34	2586/2586	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Dec%202016%2012:01:33%20GMT	http://www.msit.in/ckeditor_assets/attachments/118/eee_4_6_8march_website.pdf	C:/Downloads/MSIT/MSIT/www.msit.in/ckeditor_assets/attachments/118/eee_4_6_8march_website.pdf	(from http://www.msit.in/pages/12)
17:31:49	87870/87870	---MCZ	200	added ('OK')	application/pdf	etag:%22110c2379-1573e-53c60a5879a2e%22	http://www.msit.in/ckeditor_assets/attachments/220/shortapplied2.pdf	C:/Downloads/MSIT/MSIT/www.msit.in/ckeditor_assets/attachments/220/shortapplied2.pdf	(from http://www.msit.in/pages/12)
17:31:49	154612/154612	---MCZ	200	added ('OK')	application/pdf	etag:%221402d494-25bf4-53e54b90e14eb%22	http://www.msit.in/ckeditor_assets/attachments/224/cse_m_sept_att.pdf	C:/Downloads/MSIT/MSIT/www.msit.in/ckeditor_assets/attachments/224/cse_m_sept_att.pdf	(from http://www.msit.in/pages/12)
17:31:50	2586/2586	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Dec%202016%2012:01:49%20GMT	http://www.msit.in/ckeditor_assets/attachments/222/cse2aug31.pdf	C:/Downloads/MSIT/MSIT/www.msit.in/ckeditor_assets/attachments/222/cse2aug31.pdf	(from http://www.msit.in/pages/12)
17:31:50	2586/2586	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Dec%202016%2012:01:49%20GMT	http://www.msit.in/ckeditor_assets/attachments/117/it_2s.pdf	C:/Downloads/MSIT/MSIT/www.msit.in/ckeditor_assets/attachments/117/it_2s.pdf	(from http://www.msit.in/pages/12)
17:31:51	2586/2586	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Dec%202016%2012:01:50%20GMT	http://www.msit.in/ckeditor_assets/attachments/116/ece_2s.pdf	C:/Downloads/MSIT/MSIT/www.msit.in/ckeditor_assets/attachments/116/ece_2s.pdf	(from http://www.msit.in/pages/12)
17:32:06	238514/238514	---MCZ	200	added ('OK')	application/pdf	etag:%221e0844e5-3a3b2-53c1f1d03dda8%22	http://www.msit.in/ckeditor_assets/attachments/217/it-_m_atte.pdf	C:/Downloads/MSIT/MSIT/www.msit.in/ckeditor_assets/attachments/217/it-_m_atte.pdf	(from http://www.msit.in/pages/12)
17:32:41	440482/440482	---MCZ	200	added ('OK')	application/pdf	etag:%2215007ee8-6b8a2-53e0488640800%22	http://www.msit.in/ckeditor_assets/attachments/223/ece_m_sept_2016.pdf	C:/Downloads/MSIT/MSIT/www.msit.in/ckeditor_assets/attachments/223/ece_m_sept_2016.pdf	(from http://www.msit.in/pages/12)
17:34:10	912066/912066	---MCZ	200	added ('OK')	application/pdf	etag:%22121d0351-deac2-52deae11aa532%22	http://www.msit.in/ckeditor_assets/attachments/91/cse_syllabus.pdf	C:/Downloads/MSIT/MSIT/www.msit.in/ckeditor_assets/attachments/91/cse_syllabus.pdf	(from http://www.msit.in/pages/36)
17:34:11	911761/911761	---MCZ	200	added ('OK')	application/pdf	etag:%22131b0068-de991-52deae33609bd%22	http://www.msit.in/ckeditor_assets/attachments/92/it_syllabus.pdf	C:/Downloads/MSIT/MSIT/www.msit.in/ckeditor_assets/attachments/92/it_syllabus.pdf	(from http://www.msit.in/pages/36)
17:34:14	851376/851376	---MCZ	200	added ('OK')	application/pdf	etag:%221425278e-cfdb0-52deae4c7d413%22	http://www.msit.in/ckeditor_assets/attachments/93/ece_syllabus.pdf	C:/Downloads/MSIT/MSIT/www.msit.in/ckeditor_assets/attachments/93/ece_syllabus.pdf	(from http://www.msit.in/pages/36)
17:34:18	74007/74007	---M--	200	added ('OK')	image/jpeg	etag:%221db52254-12117-52e40562a2a10%22	http://www.msit.in/ckeditor_assets/pictures/101/content_hs5.jpg	C:/Downloads/MSIT/MSIT/www.msit.in/ckeditor_assets/pictures/101/content_hs5.jpg	(from http://www.msit.in/pages/25)
17:34:26	888089/888089	---MCZ	200	added ('OK')	application/pdf	etag:%2215142725-d8d19-52deae6581f99%22	http://www.msit.in/ckeditor_assets/attachments/94/eee_syllabus.pdf	C:/Downloads/MSIT/MSIT/www.msit.in/ckeditor_assets/attachments/94/eee_syllabus.pdf	(from http://www.msit.in/pages/36)
